price_date,city_code,region_code,P91,P95,P98,DSL
2024-02-16,PMR,MWT,2.748,2.909,3.06,2.129
2024-02-16,PRA,WGN,2.747,2.92,3.076,2.106
2024-02-16,PUK,AUK,2.82,3.03,3.162,2.215
2024-02-16,QNS,OTA,2.91,3.062,3.227,2.254
2024-02-16,RAN,CAN,2.78,2.952,3.107,2.158
2024-02-16,REN,MBH,2.891,3.064,3.233,2.279
2024-02-16,RFT,WTC,2.972,3.172,3.341,2.345
2024-02-16,RIC,TAS,2.823,3.001,3.186,2.201
2024-02-16,ROT,BOP,2.805,2.994,3.173,2.18
2024-02-16,STK,NSN,2.833,2.98,3.155,2.201
2024-02-16,STR,TKI,2.848,3.011,3.174,2.255
2024-02-16,TAK,TAS,2.949,3.092,3.283,2.309
2024-02-16,TAN,STL,2.879,3.1,3.229,2.294
2024-02-16,TEA,WKO,2.792,2.97,3.135,2.153
2024-02-16,TGA,BOP,2.756,2.939,3.129,2.127
2024-02-16,THA,WKO,2.794,2.978,3.144,2.167
2024-02-16,TIM,CAN,2.781,2.962,3.136,2.177
2024-02-16,TMR,MWT,2.849,3.019,3.196,2.24
2024-02-16,TOK,WKO,2.826,2.983,3.179,2.169
2024-02-16,TOL,GIS,3.004,3.153,3.353,2.341
2024-02-16,TPO,WKO,2.833,3.018,3.191,2.207
2024-02-16,TPU,BOP,2.815,3.022,3.182,2.183
2024-02-16,UHT,WGN,2.749,2.915,3.078,2.108
2024-02-16,WAI,HKB,2.856,3.047,3.217,2.27
2024-02-16,WAN,OTA,2.87,3.039,3.219,2.248
2024-02-16,WHA,MWT,2.777,2.96,3.14,2.168
2024-02-16,WHE,AUK,2.961,3.184,3.331,2.36
2024-02-16,WHG,NTL,2.807,2.976,3.13,2.168
2024-02-16,WHK,BOP,2.81,3.014,3.174,2.191
2024-02-16,WLG,WGN,2.727,2.903,3.06,2.121
2024-02-16,WPT,WTC,2.937,3.14,3.31,2.323
2024-02-23,AKC,AUK,2.816,2.969,3.174,2.201
2024-02-23,ALE,OTA,2.85,2.997,3.195,2.2
2024-02-23,AMK,AUK,2.802,2.966,3.164,2.197
2024-02-23,ANS,AUK,2.816,3.002,3.193,2.209
2024-02-23,ASH,CAN,2.805,2.974,3.155,2.187
2024-02-23,BLE,MBH,2.864,3.039,3.217,2.255
2024-02-23,BLU,STL,2.842,3.04,3.219,2.248
2024-02-23,CAM,WKO,2.783,2.974,3.144,2.173
2024-02-23,CHC,CAN,2.745,2.912,3.084,2.138
2024-02-23,CRO,OTA,2.83,2.992,3.17,2.183
2024-02-23,DAR,NTL,2.893,3.073,3.276,2.283
2024-02-23,DUN,OTA,2.772,2.918,3.092,2.105
2024-02-23,FLD,MWT,2.795,2.966,3.16,2.202
2024-02-23,GBI,AUK,3.24,3.397,3.581,2.614
2024-02-23,GOR,STL,2.845,3.037,3.175,2.212
2024-02-23,GRY,WTC,2.912,3.086,3.281,2.29
2024-02-23,GSB,GIS,2.92,3.091,3.244,2.254
2024-02-23,HAM,WKO,2.73,2.926,3.094,2.128
2024-02-23,HAW,TKI,2.845,3.032,3.221,2.245
2024-02-23,HOK,WTC,2.931,3.125,3.306,2.3
2024-02-23,HST,HKB,2.807,2.975,3.14,2.207
2024-02-23,HVN,HKB,2.82,3.009,3.182,2.209
2024-02-23,INV,STL,2.774,2.974,3.154,2.168
2024-02-23,KAI,NTL,2.915,3.086,3.276,2.322
2024-02-23,KAI2,CAN,2.86,3.025,3.211,2.223
2024-02-23,KKE,NTL,2.871,3.07,3.249,2.275
2024-02-23,LHT,WGN,2.769,2.934,3.096,2.161
2024-02-23,LVN,MWT,2.793,2.98,3.153,2.19
2024-02-23,MAS,WGN,2.837,2.999,3.173,2.211
2024-02-23,MET,CAN,2.885,3.053,3.229,2.252
2024-02-23,MOT,TAS,2.881,3.051,3.223,2.283
2024-02-23,NEL,NSN,2.849,3.01,3.182,2.201
2024-02-23,NPL,TKI,2.792,2.97,3.148,2.187
2024-02-23,NPR,HKB,2.793,2.976,3.136,2.188
2024-02-23,OAM,OTA,2.832,2.97,3.163,2.167
2024-02-23,OHK,MWT,2.877,3.068,3.245,2.26
2024-02-23,PAR,WGN,2.785,2.973,3.129,2.185
2024-02-23,PIC,MBH,2.884,3.082,3.232,2.268
2024-02-23,PMR,MWT,2.738,2.913,3.11,2.131
2024-02-23,PRA,WGN,2.77,2.932,3.118,2.147
2024-02-23,PUK,AUK,2.85,3.036,3.198,2.253
2024-02-23,QNS,OTA,2.91,3.078,3.229,2.264
2024-02-23,RAN,CAN,2.796,2.964,3.129,2.183
2024-02-23,REN,MBH,2.897,3.08,3.266,2.284
2024-02-23,RFT,WTC,2.979,3.174,3.367,2.365
2024-02-23,RIC,TAS,2.831,3.026,3.172,2.261
2024-02-23,ROT,BOP,2.811,3.023,3.193,2.205
2024-02-23,STK,NSN,2.842,3.021,3.18,2.231
2024-02-23,STR,TKI,2.855,3.051,3.239,2.271
2024-02-23,TAK,TAS,2.938,3.11,3.267,2.354
2024-02-23,TAN,STL,2.908,3.085,3.263,2.297
2024-02-23,TEA,WKO,2.806,2.989,3.173,2.203
2024-02-23,TGA,BOP,2.781,2.957,3.136,2.15
2024-02-23,THA,WKO,2.806,3.003,3.172,2.192
2024-02-23,TIM,CAN,2.811,2.991,3.132,2.201
2024-02-23,TMR,MWT,2.839,3.025,3.193,2.242
2024-02-23,TOK,WKO,2.837,3.004,3.182,2.223
2024-02-23,TOL,GIS,3.035,3.229,3.378,2.394
2024-02-23,TPO,WKO,2.843,3.026,3.202,2.24
2024-02-23,TPU,BOP,2.837,3.012,3.208,2.222
2024-02-23,UHT,WGN,2.764,2.925,3.109,2.157
2024-02-23,WAI,HKB,2.878,3.061,3.226,2.274
2024-02-23,WAN,OTA,2.901,3.039,3.231,2.254
2024-02-23,WHA,MWT,2.798,2.965,3.139,2.167
2024-02-23,WHE,AUK,3.002,3.175,3.349,2.381
2024-02-23,WHG,NTL,2.798,2.968,3.178,2.193
2024-02-23,WHK,BOP,2.84,3.038,3.208,2.223
2024-02-23,WLG,WGN,2.756,2.891,3.085,2.115
2024-02-23,WPT,WTC,2.965,3.144,3.326,2.335
2024-03-01,AKC,AUK,2.793,3.006,3.138,2.195
2024-03-01,ALE,OTA,2.821,3.032,3.175,2.206
2024-03-01,AMK,AUK,2.794,2.989,3.141,2.174
2024-03-01,ANS,AUK,2.826,3.02,3.171,2.205
2024-03-01,ASH,CAN,2.793,2.97,3.126,2.165
2024-03-01,BLE,MBH,2.844,3.032,3.203,2.222
2024-03-01,BLU,STL,2.908,3.059,3.2,2.24
2024-03-01,CAM,WKO,2.798,2.943,3.138,2.181
2024-03-01,CHC,CAN,2.72,2.928,3.078,2.104
2024-03-01,CRO,OTA,2.834,3.022,3.182,2.2
2024-03-01,DAR,NTL,2.905,3.094,3.251,2.314
2024-03-01,DUN,OTA,2.771,2.939,3.094,2.135
2024-03-01,FLD,MWT,2.801,2.984,3.175,2.202
2024-03-01,GBI,AUK,3.235,3.401,3.562,2.588
2024-03-01,GOR,STL,2.862,3.017,3.195,2.218
2024-03-01,GRY,WTC,2.923,3.09,3.272,2.306
2024-03-01,GSB,GIS,2.869,3.062,3.255,2.272
2024-03-01,HAM,WKO,2.746,2.891,3.084,2.132
2024-03-01,HAW,TKI,2.866,3.03,3.213,2.219
2024-03-01,HOK,WTC,2.943,3.12,3.306,2.342
2024-03-01,HST,HKB,2.808,2.988,3.175,2.222
2024-03-01,HVN,HKB,2.819,3.0,3.177,2.203
2024-03-01,INV,STL,2.821,2.984,3.157,2.176
2024-03-01,KAI,NTL,2.919,3.098,3.271,2.32
2024-03-01,KAI2,CAN,2.838,3.043,3.2,2.23
2024-03-01,KKE,NTL,2.901,3.077,3.254,2.278
2024-03-01,LHT,WGN,2.749,2.937,3.076,2.125
2024-03-01,LVN,MWT,2.809,2.992,3.168,2.189
2024-03-01,MAS,WGN,2.818,2.979,3.166,2.181
2024-03-01,MET,CAN,2.863,3.063,3.227,2.256
2024-03-01,MOT,TAS,2.925,3.075,3.208,2.28
2024-03-01,NEL,NSN,2.836,2.991,3.186,2.223
2024-03-01,NPL,TKI,2.786,2.955,3.137,2.168
2024-03-01,NPR,HKB,2.783,2.982,3.136,2.199
2024-03-01,OAM,OTA,2.825,2.973,3.159,2.207
2024-03-01,OHK,MWT,2.886,3.081,3.252,2.262
2024-03-01,PAR,WGN,2.799,2.962,3.109,2.164
2024-03-01,PIC,MBH,2.878,3.067,3.221,2.266
2024-03-01,PMR,MWT,2.756,2.922,3.108,2.137
2024-03-01,PRA,WGN,2.753,2.955,3.102,2.134
2024-03-01,PUK,AUK,2.852,3.046,3.191,2.231
2024-03-01,QNS,OTA,2.914,3.106,3.261,2.303
2024-03-01,RAN,CAN,2.758,2.97,3.138,2.147
2024-03-01,REN,MBH,2.898,3.081,3.262,2.298
2024-03-01,RFT,WTC,2.997,3.162,3.36,2.405
2024-03-01,RIC,TAS,2.874,3.028,3.179,2.235
2024-03-01,ROT,BOP,2.833,2.999,3.189,2.213
2024-03-01,STK,NSN,2.855,3.025,3.201,2.222
2024-03-01,STR,TKI,2.871,3.041,3.216,2.229
2024-03-01,TAK,TAS,2.972,3.118,3.286,2.343
2024-03-01,TAN,STL,2.948,3.126,3.292,2.31
2024-03-01,TEA,WKO,2.809,2.955,3.164,2.189
2024-03-01,TGA,BOP,2.763,2.942,3.135,2.16
2024-03-01,THA,WKO,2.821,2.967,3.157,2.203
2024-03-01,TIM,CAN,2.784,3.001,3.155,2.175
2024-03-01,TMR,MWT,2.865,3.043,3.229,2.228
2024-03-01,TOK,WKO,2.809,2.987,3.168,2.207
2024-03-01,TOL,GIS,3.005,3.195,3.378,2.391
2024-03-01,TPO,WKO,2.861,3.005,3.193,2.266
2024-03-01,TPU,BOP,2.841,2.999,3.193,2.233
2024-03-01,UHT,WGN,2.757,2.942,3.091,2.129
2024-03-01,WAI,HKB,2.878,3.073,3.248,2.294
2024-03-01,WAN,OTA,2.903,3.077,3.225,2.258
2024-03-01,WHA,MWT,2.792,2.984,3.156,2.168
2024-03-01,WHE,AUK,3.004,3.179,3.324,2.374
2024-03-01,WHG,NTL,2.82,3.01,3.163,2.215
2024-03-01,WHK,BOP,2.851,3.025,3.185,2.239
2024-03-01,WLG,WGN,2.736,2.932,3.102,2.138
2024-03-01,WPT,WTC,2.953,3.139,3.315,2.376
2024-03-08,AKC,AUK,2.83,2.994,3.157,2.184
2024-03-08,ALE,OTA,2.858,3.048,3.196,2.243
2024-03-08,AMK,AUK,2.828,2.98,3.166,2.182
2024-03-08,ANS,AUK,2.851,2.996,3.191,2.209
2024-03-08,ASH,CAN,2.817,2.995,3.154,2.182
2024-03-08,BLE,MBH,2.851,3.044,3.202,2.219
2024-03-08,BLU,STL,2.862,3.051,3.227,2.242
2024-03-08,CAM,WKO,2.807,2.978,3.176,2.161
2024-03-08,CHC,CAN,2.756,2.935,3.109,2.126
2024-03-08,CRO,OTA,2.831,3.042,3.199,2.217
2024-03-08,DAR,NTL,2.88,3.093,3.274,2.286
2024-03-08,DUN,OTA,2.767,2.979,3.112,2.138
2024-03-08,FLD,MWT,2.82,3.03,3.171,2.183
2024-03-08,GBI,AUK,3.242,3.399,3.574,2.612
2024-03-08,GOR,STL,2.843,3.03,3.192,2.216
2024-03-08,GRY,WTC,2.937,3.099,3.269,2.3
2024-03-08,GSB,GIS,2.9,3.056,3.251,2.265
2024-03-08,HAM,WKO,2.766,2.92,3.129,2.096
2024-03-08,HAW,TKI,2.882,3.031,3.24,2.252
2024-03-08,HOK,WTC,2.966,3.126,3.283,2.324
2024-03-08,HST,HKB,2.811,2.995,3.208,2.215
2024-03-08,HVN,HKB,2.842,3.025,3.237,2.24
2024-03-08,INV,STL,2.819,2.992,3.149,2.179
2024-03-08,KAI,NTL,2.92,3.116,3.297,2.298
2024-03-08,KAI2,CAN,2.865,3.048,3.212,2.225
2024-03-08,KKE,NTL,2.891,3.07,3.263,2.268
2024-03-08,LHT,WGN,2.729,2.926,3.096,2.117
2024-03-08,LVN,MWT,2.798,3.017,3.179,2.19
2024-03-08,MAS,WGN,2.804,2.993,3.167,2.178
2024-03-08,MET,CAN,2.892,3.063,3.236,2.255
2024-03-08,MOT,TAS,2.908,3.068,3.247,2.252
2024-03-08,NEL,NSN,2.83,3.014,3.194,2.191
2024-03-08,NPL,TKI,2.813,2.971,3.148,2.199
2024-03-08,NPR,HKB,2.827,2.987,3.197,2.188
2024-03-08,OAM,OTA,2.831,3.02,3.159,2.228
2024-03-08,OHK,MWT,2.887,3.09,3.234,2.274
2024-03-08,PAR,WGN,2.765,2.939,3.121,2.147
2024-03-08,PIC,MBH,2.874,3.085,3.234,2.265
2024-03-08,PMR,MWT,2.775,2.97,3.128,2.127
2024-03-08,PRA,WGN,2.757,2.929,3.115,2.135
2024-03-08,PUK,AUK,2.873,3.054,3.213,2.242
2024-03-08,QNS,OTA,2.933,3.117,3.249,2.313
2024-03-08,RAN,CAN,2.801,2.975,3.144,2.144
2024-03-08,REN,MBH,2.889,3.098,3.248,2.293
2024-03-08,RFT,WTC,3.018,3.164,3.361,2.385
2024-03-08,RIC,TAS,2.862,3.039,3.187,2.209
2024-03-08,ROT,BOP,2.838,2.992,3.176,2.198
2024-03-08,STK,NSN,2.85,3.04,3.218,2.177
2024-03-08,STR,TKI,2.88,3.063,3.225,2.28
2024-03-08,TAK,TAS,2.972,3.141,3.291,2.318
2024-03-08,TAN,STL,2.934,3.112,3.271,2.278
2024-03-08,TEA,WKO,2.817,2.993,3.18,2.166
2024-03-08,TGA,BOP,2.769,2.962,3.133,2.146
2024-03-08,THA,WKO,2.829,2.989,3.189,2.18
2024-03-08,TIM,CAN,2.824,2.98,3.154,2.179
2024-03-08,TMR,MWT,2.86,3.071,3.23,2.238
2024-03-08,TOK,WKO,2.833,3.014,3.199,2.194
2024-03-08,TOL,GIS,3.007,3.18,3.383,2.378
2024-03-08,TPO,WKO,2.867,3.038,3.23,2.199
2024-03-08,TPU,BOP,2.842,3.022,3.181,2.203
2024-03-08,UHT,WGN,2.748,2.933,3.121,2.141
2024-03-08,WAI,HKB,2.883,3.087,3.278,2.275
2024-03-08,WAN,OTA,2.914,3.101,3.255,2.272
2024-03-08,WHA,MWT,2.798,2.983,3.154,2.162
2024-03-08,WHE,AUK,3.008,3.158,3.345,2.377
2024-03-08,WHG,NTL,2.792,3.008,3.169,2.186
2024-03-08,WHK,BOP,2.857,3.007,3.186,2.229
2024-03-08,WLG,WGN,2.716,2.917,3.085,2.099
2024-03-08,WPT,WTC,2.986,3.156,3.335,2.348
2024-03-15,AKC,AUK,2.834,2.992,3.148,2.195
2024-03-15,ALE,OTA,2.84,3.018,3.196,2.226
2024-03-15,AMK,AUK,2.835,2.978,3.161,2.204
2024-03-15,ANS,AUK,2.823,3.014,3.167,2.2
2024-03-15,ASH,CAN,2.769,2.976,3.165,2.141
2024-03-15,BLE,MBH,2.841,3.026,3.189,2.218
2024-03-15,BLU,STL,2.84,3.054,3.227,2.26
2024-03-15,CAM,WKO,2.79,2.992,3.146,2.163
2024-03-15,CHC,CAN,2.725,2.938,3.1,2.097
2024-03-15,CRO,OTA,2.826,3.018,3.183,2.206
2024-03-15,DAR,NTL,2.9,3.101,3.276,2.289
2024-03-15,DUN,OTA,2.777,2.946,3.12,2.157
2024-03-15,FLD,MWT,2.798,2.991,3.17,2.169
2024-03-15,GBI,AUK,3.254,3.401,3.573,2.613
2024-03-15,GOR,STL,2.841,3.025,3.196,2.229
2024-03-15,GRY,WTC,2.909,3.092,3.283,2.319
2024-03-15,GSB,GIS,2.894,3.074,3.215,2.266
2024-03-15,HAM,WKO,2.728,2.928,3.094,2.112
2024-03-15,HAW,TKI,2.85,3.041,3.228,2.232
2024-03-15,HOK,WTC,2.928,3.125,3.316,2.311
2024-03-15,HST,HKB,2.808,2.995,3.189,2.184
2024-03-15,HVN,HKB,2.833,2.995,3.192,2.221
2024-03-15,INV,STL,2.798,2.989,3.16,2.2
2024-03-15,KAI,NTL,2.927,3.126,3.284,2.305
2024-03-15,KAI2,CAN,2.842,3.049,3.23,2.21
2024-03-15,KKE,NTL,2.913,3.088,3.264,2.261
2024-03-15,LHT,WGN,2.749,2.898,3.103,2.114
2024-03-15,LVN,MWT,2.81,2.985,3.164,2.18
2024-03-15,MAS,WGN,2.811,2.985,3.185,2.189
2024-03-15,MET,CAN,2.848,3.06,3.231,2.236
2024-03-15,MOT,TAS,2.873,3.059,3.232,2.252
2024-03-15,NEL,NSN,2.861,2.999,3.176,2.203
2024-03-15,NPL,TKI,2.785,2.952,3.138,2.146
2024-03-15,NPR,HKB,2.802,2.974,3.176,2.185
2024-03-15,OAM,OTA,2.822,3.008,3.163,2.213
2024-03-15,OHK,MWT,2.879,3.065,3.222,2.244
2024-03-15,PAR,WGN,2.756,2.947,3.127,2.14
2024-03-15,PIC,MBH,2.892,3.057,3.247,2.258
2024-03-15,PMR,MWT,2.737,2.952,3.113,2.123
2024-03-15,PRA,WGN,2.763,2.923,3.115,2.117
2024-03-15,PUK,AUK,2.875,3.031,3.213,2.252
2024-03-15,QNS,OTA,2.928,3.098,3.27,2.3
2024-03-15,RAN,CAN,2.779,2.97,3.143,2.138
2024-03-15,REN,MBH,2.896,3.085,3.245,2.268
2024-03-15,RFT,WTC,2.974,3.173,3.362,2.368
2024-03-15,RIC,TAS,2.835,3.031,3.195,2.219
2024-03-15,ROT,BOP,2.838,2.987,3.168,2.211
2024-03-15,STK,NSN,2.868,2.999,3.172,2.197
2024-03-15,STR,TKI,2.85,3.024,3.225,2.243
2024-03-15,TAK,TAS,2.942,3.126,3.303,2.31
2024-03-15,TAN,STL,2.896,3.104,3.275,2.308
2024-03-15,TEA,WKO,2.783,3.007,3.16,2.169
2024-03-15,TGA,BOP,2.792,2.954,3.122,2.158
2024-03-15,THA,WKO,2.807,3.0,3.188,2.2
2024-03-15,TIM,CAN,2.791,2.999,3.161,2.144
2024-03-15,TMR,MWT,2.855,3.051,3.211,2.225
2024-03-15,TOK,WKO,2.816,3.01,3.188,2.202
2024-03-15,TOL,GIS,3.01,3.179,3.334,2.39
2024-03-15,TPO,WKO,2.857,3.05,3.21,2.219
2024-03-15,TPU,BOP,2.854,3.017,3.184,2.216
2024-03-15,UHT,WGN,2.748,2.9,3.111,2.131
2024-03-15,WAI,HKB,2.897,3.06,3.259,2.272
2024-03-15,WAN,OTA,2.911,3.082,3.222,2.272
2024-03-15,WHA,MWT,2.802,2.985,3.138,2.163
2024-03-15,WHE,AUK,2.998,3.194,3.337,2.391
2024-03-15,WHG,NTL,2.82,3.005,3.187,2.192
2024-03-15,WHK,BOP,2.848,3.022,3.186,2.238
2024-03-15,WLG,WGN,2.722,2.888,3.103,2.119
2024-03-15,WPT,WTC,2.964,3.134,3.343,2.348
2024-03-22,AKC,AUK,2.824,2.985,3.167,2.196
2024-03-22,ALE,OTA,2.855,3.023,3.152,2.212
2024-03-22,AMK,AUK,2.833,2.984,3.163,2.176
2024-03-22,ANS,AUK,2.821,3.009,3.186,2.212
2024-03-22,ASH,CAN,2.81,2.969,3.175,2.168
2024-03-22,BLE,MBH,2.83,3.01,3.201,2.212
2024-03-22,BLU,STL,2.873,3.076,3.18,2.244
2024-03-22,CAM,WKO,2.814,2.981,3.114,2.165
2024-03-22,CHC,CAN,2.741,2.905,3.115,2.108
2024-03-22,CRO,OTA,2.835,3.022,3.157,2.184
2024-03-22,DAR,NTL,2.912,3.094,3.238,2.307
2024-03-22,DUN,OTA,2.756,2.956,3.084,2.118
2024-03-22,FLD,MWT,2.837,2.99,3.158,2.184
2024-03-22,GBI,AUK,3.246,3.396,3.576,2.613
2024-03-22,GOR,STL,2.848,3.047,3.151,2.199
2024-03-22,GRY,WTC,2.903,3.098,3.268,2.261
2024-03-22,GSB,GIS,2.908,3.104,3.257,2.265
2024-03-22,HAM,WKO,2.743,2.912,3.065,2.114
2024-03-22,HAW,TKI,2.864,3.054,3.192,2.232
2024-03-22,HOK,WTC,2.94,3.126,3.291,2.309
2024-03-22,HST,HKB,2.842,2.995,3.173,2.176
2024-03-22,HVN,HKB,2.854,3.015,3.182,2.197
2024-03-22,INV,STL,2.812,2.998,3.115,2.17
2024-03-22,KAI,NTL,2.92,3.092,3.254,2.307
2024-03-22,KAI2,CAN,2.845,3.014,3.21,2.22
2024-03-22,KKE,NTL,2.894,3.08,3.224,2.267
2024-03-22,LHT,WGN,2.769,2.913,3.101,2.087
2024-03-22,LVN,MWT,2.815,2.974,3.145,2.17
2024-03-22,MAS,WGN,2.833,2.99,3.16,2.162
2024-03-22,MET,CAN,2.865,3.037,3.26,2.248
2024-03-22,MOT,TAS,2.891,3.059,3.232,2.242
2024-03-22,NEL,NSN,2.849,2.988,3.183,2.209
2024-03-22,NPL,TKI,2.8,2.969,3.129,2.165
2024-03-22,NPR,HKB,2.826,2.981,3.149,2.166
2024-03-22,OAM,OTA,2.836,2.986,3.145,2.178
2024-03-22,OHK,MWT,2.897,3.056,3.229,2.258
2024-03-22,PAR,WGN,2.797,2.943,3.121,2.127
2024-03-22,PIC,MBH,2.89,3.042,3.234,2.253
2024-03-22,PMR,MWT,2.763,2.909,3.107,2.132
2024-03-22,PRA,WGN,2.792,2.907,3.097,2.095
2024-03-22,PUK,AUK,2.86,3.014,3.199,2.236
2024-03-22,QNS,OTA,2.917,3.112,3.232,2.293
2024-03-22,RAN,CAN,2.786,2.95,3.147,2.142
2024-03-22,REN,MBH,2.909,3.076,3.244,2.267
2024-03-22,RFT,WTC,2.977,3.183,3.368,2.351
2024-03-22,RIC,TAS,2.856,3.003,3.2,2.215
2024-03-22,ROT,BOP,2.826,3.016,3.187,2.19
2024-03-22,STK,NSN,2.846,3.018,3.195,2.221
2024-03-22,STR,TKI,2.876,3.083,3.202,2.239
2024-03-22,TAK,TAS,2.96,3.111,3.289,2.293
2024-03-22,TAN,STL,2.931,3.123,3.243,2.281
2024-03-22,TEA,WKO,2.82,2.973,3.142,2.186
2024-03-22,TGA,BOP,2.771,2.96,3.101,2.148
2024-03-22,THA,WKO,2.819,2.989,3.148,2.19
2024-03-22,TIM,CAN,2.797,2.96,3.172,2.177
2024-03-22,TMR,MWT,2.867,3.017,3.205,2.226
2024-03-22,TOK,WKO,2.837,3.003,3.143,2.186
2024-03-22,TOL,GIS,3.041,3.21,3.367,2.383
2024-03-22,TPO,WKO,2.873,3.033,3.184,2.234
2024-03-22,TPU,BOP,2.842,3.018,3.19,2.206
2024-03-22,UHT,WGN,2.78,2.927,3.099,2.107
2024-03-22,WAI,HKB,2.931,3.077,3.251,2.265
2024-03-22,WAN,OTA,2.912,3.086,3.22,2.25
2024-03-22,WHA,MWT,2.808,2.982,3.124,2.166
2024-03-22,WHE,AUK,3.001,3.174,3.353,2.371
2024-03-22,WHG,NTL,2.825,2.976,3.148,2.19
2024-03-22,WHK,BOP,2.856,3.016,3.196,2.212
2024-03-22,WLG,WGN,2.759,2.908,3.082,2.077
2024-03-22,WPT,WTC,2.972,3.146,3.308,2.329
2024-03-29,AKC,AUK,2.825,3.007,3.181,2.19
2024-03-29,ALE,OTA,2.854,3.044,3.208,2.24
2024-03-29,AMK,AUK,2.822,2.986,3.189,2.187
2024-03-29,ANS,AUK,2.837,3.026,3.201,2.211
2024-03-29,ASH,CAN,2.845,2.973,3.168,2.157
2024-03-29,BLE,MBH,2.895,3.062,3.239,2.245
2024-03-29,BLU,STL,2.893,3.089,3.228,2.236
2024-03-29,CAM,WKO,2.82,2.978,3.152,2.17
2024-03-29,CHC,CAN,2.786,2.931,3.128,2.115
2024-03-29,CRO,OTA,2.853,3.029,3.206,2.214
2024-03-29,DAR,NTL,2.93,3.111,3.26,2.278
2024-03-29,DUN,OTA,2.782,2.96,3.124,2.142
2024-03-29,FLD,MWT,2.844,2.998,3.199,2.161
2024-03-29,GBI,AUK,3.261,3.415,3.599,2.596
2024-03-29,GOR,STL,2.86,3.056,3.207,2.217
2024-03-29,GRY,WTC,2.952,3.117,3.313,2.324
2024-03-29,GSB,GIS,2.932,3.108,3.257,2.263
2024-03-29,HAM,WKO,2.765,2.932,3.124,2.129
2024-03-29,HAW,TKI,2.896,3.057,3.215,2.237
2024-03-29,HOK,WTC,2.969,3.144,3.332,2.335
2024-03-29,HST,HKB,2.842,3.024,3.167,2.205
2024-03-29,HVN,HKB,2.866,3.04,3.183,2.225
2024-03-29,INV,STL,2.846,3.034,3.16,2.188
2024-03-29,KAI,NTL,2.957,3.135,3.274,2.286
2024-03-29,KAI2,CAN,2.91,3.042,3.227,2.205
2024-03-29,KKE,NTL,2.939,3.111,3.244,2.267
2024-03-29,LHT,WGN,2.79,2.94,3.131,2.111
2024-03-29,LVN,MWT,2.841,2.994,3.191,2.159
2024-03-29,MAS,WGN,2.854,3.036,3.192,2.193
2024-03-29,MET,CAN,2.929,3.067,3.235,2.246
2024-03-29,MOT,TAS,2.932,3.101,3.24,2.279
2024-03-29,NEL,NSN,2.876,3.032,3.214,2.229
2024-03-29,NPL,TKI,2.841,2.986,3.142,2.17
2024-03-29,NPR,HKB,2.833,2.998,3.154,2.192
2024-03-29,OAM,OTA,2.841,3.027,3.208,2.201
2024-03-29,OHK,MWT,2.924,3.055,3.264,2.247
2024-03-29,PAR,WGN,2.821,2.981,3.152,2.15
2024-03-29,PIC,MBH,2.924,3.087,3.267,2.271
2024-03-29,PMR,MWT,2.775,2.934,3.139,2.099
2024-03-29,PRA,WGN,2.789,2.951,3.138,2.132
2024-03-29,PUK,AUK,2.872,3.053,3.237,2.229
2024-03-29,QNS,OTA,2.912,3.103,3.265,2.29
2024-03-29,RAN,CAN,2.816,2.962,3.162,2.154
2024-03-29,REN,MBH,2.934,3.098,3.285,2.291
2024-03-29,RFT,WTC,3.013,3.19,3.366,2.381
2024-03-29,RIC,TAS,2.897,3.048,3.205,2.237
2024-03-29,ROT,BOP,2.84,3.034,3.207,2.201
2024-03-29,STK,NSN,2.886,3.055,3.231,2.235
2024-03-29,STR,TKI,2.91,3.065,3.226,2.264
2024-03-29,TAK,TAS,3.001,3.145,3.313,2.34
2024-03-29,TAN,STL,2.945,3.126,3.289,2.308
2024-03-29,TEA,WKO,2.84,2.993,3.144,2.184
2024-03-29,TGA,BOP,2.783,2.984,3.155,2.154
2024-03-29,THA,WKO,2.829,2.996,3.163,2.196
2024-03-29,TIM,CAN,2.844,2.989,3.17,2.164
2024-03-29,TMR,MWT,2.881,3.046,3.245,2.22
2024-03-29,TOK,WKO,2.838,3.011,3.175,2.211
2024-03-29,TOL,GIS,3.049,3.248,3.383,2.386
2024-03-29,TPO,WKO,2.87,3.041,3.212,2.222
2024-03-29,TPU,BOP,2.864,3.034,3.241,2.234
2024-03-29,UHT,WGN,2.796,2.981,3.145,2.119
2024-03-29,WAI,HKB,2.927,3.087,3.237,2.282
2024-03-29,WAN,OTA,2.902,3.09,3.256,2.267
2024-03-29,WHA,MWT,2.813,2.965,3.186,2.136
2024-03-29,WHE,AUK,3.012,3.199,3.365,2.378
2024-03-29,WHG,NTL,2.843,3.024,3.185,2.172
2024-03-29,WHK,BOP,2.854,3.053,3.243,2.235
2024-03-29,WLG,WGN,2.772,2.955,3.111,2.116
2024-03-29,WPT,WTC,2.999,3.164,3.349,2.345
2024-04-05,AKC,AUK,2.871,3.024,3.204,2.198
2024-04-05,ALE,OTA,2.884,3.078,3.222,2.226
2024-04-05,AMK,AUK,2.845,3.013,3.186,2.195
2024-04-05,ANS,AUK,2.855,3.037,3.228,2.222
2024-04-05,ASH,CAN,2.84,3.005,3.193,2.148
2024-04-05,BLE,MBH,2.928,3.047,3.231,2.207
2024-04-05,BLU,STL,2.894,3.089,3.265,2.262
