price_date,brand_code,city_code,region_code,fuel_code,price_nzd_per_litre,source
2024-01-05,MOBIL,HAW,TKI,P91,2.776,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,HAW,TKI,P95,3.003,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,HAW,TKI,P98,3.096,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,HAW,TKI,DSL,2.73,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,STR,TKI,P91,2.749,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,STR,TKI,P95,2.951,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,STR,TKI,P98,3.062,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,STR,TKI,DSL,2.668,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,STR,TKI,P91,2.737,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,STR,TKI,P95,2.985,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,STR,TKI,P98,3.081,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,STR,TKI,DSL,2.721,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PMR,MWT,P91,2.602,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PMR,MWT,P95,2.741,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PMR,MWT,P98,2.896,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PMR,MWT,DSL,2.482,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PMR,MWT,P91,2.623,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PMR,MWT,P95,2.823,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PMR,MWT,P98,2.934,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PMR,MWT,DSL,2.552,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,PMR,MWT,P91,2.613,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,PMR,MWT,P95,2.831,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,PMR,MWT,P98,2.944,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,PMR,MWT,DSL,2.575,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,WHA,MWT,P91,2.633,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,WHA,MWT,P95,2.787,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,WHA,MWT,P98,2.936,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,WHA,MWT,DSL,2.538,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,WHA,MWT,P91,2.678,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,WHA,MWT,P95,2.876,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,WHA,MWT,P98,2.969,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,WHA,MWT,DSL,2.6,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,WHA,MWT,P91,2.674,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,WHA,MWT,P95,2.886,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,WHA,MWT,P98,2.99,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,WHA,MWT,DSL,2.63,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,LVN,MWT,P91,2.659,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,LVN,MWT,P95,2.8,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,LVN,MWT,P98,2.956,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,LVN,MWT,DSL,2.533,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,LVN,MWT,P91,2.685,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,LVN,MWT,P95,2.896,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,LVN,MWT,P98,2.996,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,LVN,MWT,DSL,2.618,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,LVN,MWT,P91,2.661,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,LVN,MWT,P95,2.879,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,LVN,MWT,P98,2.992,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,LVN,MWT,DSL,2.641,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,FLD,MWT,P91,2.689,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,FLD,MWT,P95,2.83,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,FLD,MWT,P98,2.983,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,FLD,MWT,DSL,2.559,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,FLD,MWT,P91,2.717,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,FLD,MWT,P95,2.917,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,FLD,MWT,P98,3.009,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,FLD,MWT,DSL,2.638,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,FLD,MWT,P91,2.672,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,FLD,MWT,P95,2.893,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,FLD,MWT,P98,2.992,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,FLD,MWT,DSL,2.634,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,TMR,MWT,P91,2.682,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,TMR,MWT,P95,2.842,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,TMR,MWT,P98,2.987,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,TMR,MWT,DSL,2.589,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,TMR,MWT,P91,2.736,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,TMR,MWT,P95,2.954,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,TMR,MWT,P98,3.046,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,TMR,MWT,DSL,2.67,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,TMR,MWT,P91,2.738,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,TMR,MWT,P95,2.955,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,TMR,MWT,P98,3.035,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,TMR,MWT,DSL,2.704,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,OHK,MWT,P91,2.745,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,OHK,MWT,P95,2.904,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,OHK,MWT,P98,3.045,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,OHK,MWT,DSL,2.626,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,OHK,MWT,P91,2.763,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,OHK,MWT,P95,2.973,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,OHK,MWT,P98,3.078,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,OHK,MWT,DSL,2.686,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,OHK,MWT,P91,2.733,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,OHK,MWT,P95,2.959,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,OHK,MWT,P98,3.074,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,OHK,MWT,DSL,2.697,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,WLG,WGN,P91,2.582,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,WLG,WGN,P95,2.742,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,WLG,WGN,P98,2.886,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,WLG,WGN,DSL,2.479,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,WLG,WGN,P91,2.636,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,WLG,WGN,P95,2.849,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,WLG,WGN,P98,2.951,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,WLG,WGN,DSL,2.569,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,WLG,WGN,P91,2.512,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,WLG,WGN,P95,2.74,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,WLG,WGN,P98,2.82,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,WLG,WGN,DSL,2.474,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,LHT,WGN,P91,2.616,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,LHT,WGN,P95,2.767,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,LHT,WGN,P98,2.918,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,LHT,WGN,DSL,2.487,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,LHT,WGN,P91,2.647,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,LHT,WGN,P95,2.862,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,LHT,WGN,P98,2.958,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,LHT,WGN,DSL,2.573,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,LHT,WGN,P91,2.496,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,LHT,WGN,P95,2.708,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,LHT,WGN,P98,2.818,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,LHT,WGN,DSL,2.461,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,UHT,WGN,P91,2.622,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,UHT,WGN,P95,2.769,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,UHT,WGN,P98,2.917,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,UHT,WGN,DSL,2.512,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,UHT,WGN,P91,2.674,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,UHT,WGN,P95,2.87,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,UHT,WGN,P98,2.982,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,UHT,WGN,DSL,2.61,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,UHT,WGN,P91,2.551,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,UHT,WGN,P95,2.763,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,UHT,WGN,P98,2.879,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,UHT,WGN,DSL,2.511,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PRA,WGN,P91,2.622,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PRA,WGN,P95,2.766,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PRA,WGN,P98,2.905,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PRA,WGN,DSL,2.502,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PRA,WGN,P91,2.669,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PRA,WGN,P95,2.853,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PRA,WGN,P98,2.956,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PRA,WGN,DSL,2.586,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,PRA,WGN,P91,2.53,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,PRA,WGN,P95,2.743,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,PRA,WGN,P98,2.852,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,PRA,WGN,DSL,2.479,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PAR,WGN,P91,2.648,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PAR,WGN,P95,2.791,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PAR,WGN,P98,2.929,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PAR,WGN,DSL,2.536,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PAR,WGN,P91,2.676,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PAR,WGN,P95,2.887,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PAR,WGN,P98,2.989,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PAR,WGN,DSL,2.595,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,PAR,WGN,P91,2.51,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,PAR,WGN,P95,2.737,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,PAR,WGN,P98,2.843,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,PAR,WGN,DSL,2.486,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,MAS,WGN,P91,2.66,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,MAS,WGN,P95,2.802,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,MAS,WGN,P98,2.959,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,MAS,WGN,DSL,2.557,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,MAS,WGN,P91,2.702,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,MAS,WGN,P95,2.909,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,MAS,WGN,P98,3.006,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,MAS,WGN,DSL,2.62,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,MAS,WGN,P91,2.546,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,MAS,WGN,P95,2.77,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,MAS,WGN,P98,2.873,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,MAS,WGN,DSL,2.52,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,BLE,MBH,P91,2.781,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,BLE,MBH,P95,2.931,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,BLE,MBH,P98,3.086,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,BLE,MBH,DSL,2.681,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,BLE,MBH,P91,2.656,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,BLE,MBH,P95,2.846,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,BLE,MBH,P98,2.963,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,BLE,MBH,DSL,2.584,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PIC,MBH,P91,2.799,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PIC,MBH,P95,2.953,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PIC,MBH,P98,3.114,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,PIC,MBH,DSL,2.707,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PIC,MBH,P91,2.671,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PIC,MBH,P95,2.889,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PIC,MBH,P98,2.986,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,PIC,MBH,DSL,2.607,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,REN,MBH,P91,2.827,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,REN,MBH,P95,2.986,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,REN,MBH,P98,3.13,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,REN,MBH,DSL,2.737,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,REN,MBH,P91,2.716,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,REN,MBH,P95,2.931,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,REN,MBH,P98,3.024,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,REN,MBH,DSL,2.656,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,GRY,WTC,P91,2.788,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,GRY,WTC,P95,2.998,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,GRY,WTC,P98,3.099,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,GRY,WTC,DSL,2.725,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,WPT,WTC,P91,2.89,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,WPT,WTC,P95,3.09,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,WPT,WTC,P98,3.178,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,WPT,WTC,DSL,2.802,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,HOK,WTC,P91,2.839,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,HOK,WTC,P95,3.041,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,HOK,WTC,P98,3.148,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,HOK,WTC,DSL,2.772,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,RFT,WTC,P91,2.907,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,RFT,WTC,P95,3.103,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,RFT,WTC,P98,3.202,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,RFT,WTC,DSL,2.84,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,CHC,CAN,P91,2.639,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,CHC,CAN,P95,2.811,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,CHC,CAN,P98,2.935,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,CHC,CAN,DSL,2.53,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,CHC,CAN,P91,2.614,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,CHC,CAN,P95,2.837,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,CHC,CAN,P98,2.938,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,CHC,CAN,DSL,2.558,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,CHC,CAN,P91,2.588,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,CHC,CAN,P95,2.795,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,CHC,CAN,P98,2.923,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,CHC,CAN,DSL,2.548,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,TIM,CAN,P91,2.678,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,TIM,CAN,P95,2.84,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,TIM,CAN,P98,2.993,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,TIM,CAN,DSL,2.569,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,TIM,CAN,P91,2.714,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,TIM,CAN,P95,2.923,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,TIM,CAN,P98,3.016,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,TIM,CAN,DSL,2.645,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,TIM,CAN,P91,2.618,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,TIM,CAN,P95,2.847,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,TIM,CAN,P98,2.949,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,TIM,CAN,DSL,2.6,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,ASH,CAN,P91,2.66,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,ASH,CAN,P95,2.818,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,ASH,CAN,P98,2.975,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,ASH,CAN,DSL,2.573,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,ASH,CAN,P91,2.69,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,ASH,CAN,P95,2.904,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,ASH,CAN,P98,3.003,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,ASH,CAN,DSL,2.623,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,ASH,CAN,P91,2.633,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,ASH,CAN,P95,2.844,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,ASH,CAN,P98,2.943,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,ASH,CAN,DSL,2.606,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,RAN,CAN,P91,2.694,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,RAN,CAN,P95,2.839,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,RAN,CAN,P98,2.976,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,RAN,CAN,DSL,2.572,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,RAN,CAN,P91,2.657,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,RAN,CAN,P95,2.88,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,RAN,CAN,P98,2.977,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,BP,RAN,CAN,DSL,2.591,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,RAN,CAN,P91,2.611,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,RAN,CAN,P95,2.834,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,RAN,CAN,P98,2.935,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,MOBIL,RAN,CAN,DSL,2.582,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,KAI2,CAN,P91,2.751,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,KAI2,CAN,P95,2.9,petrolmate scrape (2026-05-18) + brand-offset backfill
2024-01-05,Z,KAI2,CAN,P98,3.04,petrolmate scrape (2026-05-18) + brand-offset backfill
